,position,well,volume,xpos,ypos,field,XY,DropNo,X,Y,Diameter,Elongation,Circularity,Intensity,Teg,Plate,Well,Target,Field,XPos,YPos,Date,Time,ImageFile,Background,EjBound,SedBound,DetDiaMinTrans,DetDiaMaxTrans,IsoDiaMinTrans,IsoDiaMaxTrans,IsoIntMinTrans,IsoIntMaxTrans,IsoDiaMinFlu,IsoDiaMaxFlu,IsoIntMinFlu,IsoIntMaxFlu,CellType,CellSortFile,PickupXpos,PickupYpos,PickupWell,PickupPlate,DevX,DevY,RawFileName,MSAquisDateTime,Channel
606,17/21,"1G11,","20000,",21.0,17.0,3.0,3_21_17,661.0,243.12,44.3,19.4,1.47,1.04,67.52,Transmission,1.0,A-1,1.0,3.0,21.0,17.0,08/06/2024,16:47:35,"=HYPERLINK(""661_Printed_T1_F3_R17_C21_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,-3.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
607,17/21,"1G11,","20000,",21.0,17.0,3.0,3_21_17,35764.0,289.87,66.06,19.88,1.57,1.05,76.33,Transmission,1.0,A-1,1.0,3.0,21.0,17.0,08/06/2024,14:21:55,"=HYPERLINK(""35764_Printed_T1_F3_R17_C21_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,-3.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
608,17/25,"1G12,","20000,",25.0,17.0,3.0,3_25_17,854.0,228.92,90.34,24.29,1.64,1.06,79.94,Transmission,1.0,A-1,1.0,3.0,25.0,17.0,08/06/2024,16:48:11,"=HYPERLINK(""854_Printed_T1_F3_R17_C25_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,1.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.16
609,17/25,"1G12,","20000,",25.0,17.0,3.0,3_25_17,36022.0,331.04,71.9,20.29,1.3,1.02,66.95,Transmission,1.0,A-1,1.0,3.0,25.0,17.0,08/06/2024,14:24:44,"=HYPERLINK(""36022_Printed_T1_F3_R17_C25_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,1.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.16
610,17/29,"1G13,","20000,",29.0,17.0,3.0,3_29_17,1077.0,203.65,59.07,18.21,1.37,1.02,71.17,Transmission,1.0,A-1,1.0,3.0,29.0,17.0,08/06/2024,16:48:50,"=HYPERLINK(""1077_Printed_T1_F3_R17_C29_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,5.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.17
611,17/29,"1G13,","20000,",29.0,17.0,3.0,3_29_17,36219.0,312.54,110.62,20.73,1.82,1.09,77.55,Transmission,1.0,A-1,1.0,3.0,29.0,17.0,08/06/2024,14:25:21,"=HYPERLINK(""36219_Printed_T1_F3_R17_C29_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,5.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.17
612,17/39,"1G10,","20000,",39.0,17.0,3.0,3_39_17,1322.0,315.55,95.37,19.21,1.4,1.03,66.92,Transmission,1.0,A-1,1.0,3.0,39.0,17.0,08/06/2024,16:49:38,"=HYPERLINK(""1322_Printed_T1_F3_R17_C39_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,15.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.14
613,17/39,"1G10,","20000,",39.0,17.0,3.0,3_39_17,36561.0,245.9,88.63,22.95,1.61,1.06,74.84,Transmission,1.0,A-1,1.0,3.0,39.0,17.0,08/06/2024,14:26:23,"=HYPERLINK(""36561_Printed_T1_F3_R17_C39_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,15.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.14
614,17/43,"1G11,","20000,",43.0,17.0,3.0,3_43_17,1391.0,230.54,46.53,15.12,1.65,1.06,72.92,Transmission,1.0,A-1,1.0,3.0,43.0,17.0,08/06/2024,16:49:58,"=HYPERLINK(""1391_Printed_T1_F3_R17_C43_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,19.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
615,17/43,"1G11,","20000,",43.0,17.0,3.0,3_43_17,36703.0,237.3,79.68,18.62,1.38,1.03,68.42,Transmission,1.0,A-1,1.0,3.0,43.0,17.0,08/06/2024,14:26:52,"=HYPERLINK(""36703_Printed_T1_F3_R17_C43_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,19.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
616,17/61,"1G10,","20000,",61.0,17.0,3.0,3_61_17,2052.0,290.18,106.63,21.01,1.5,1.04,75.82,Transmission,1.0,A-1,1.0,3.0,61.0,17.0,08/06/2024,16:52:00,"=HYPERLINK(""2052_Printed_T1_F3_R17_C61_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,37.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.14
617,17/61,"1G10,","20000,",61.0,17.0,3.0,3_61_17,37234.0,230.8,101.88,18.98,1.52,1.04,80.48,Transmission,1.0,A-1,1.0,3.0,61.0,17.0,08/06/2024,14:28:37,"=HYPERLINK(""37234_Printed_T1_F3_R17_C61_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,37.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.14
618,17/65,"1G11,","20000,",65.0,17.0,3.0,3_65_17,2293.0,255.16,53.14,19.68,1.33,1.02,74.19,Transmission,1.0,A-1,1.0,3.0,65.0,17.0,08/06/2024,16:52:43,"=HYPERLINK(""2293_Printed_T1_F3_R17_C65_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,11.0,A21,1.0,41.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
619,17/65,"1G11,","20000,",65.0,17.0,3.0,3_65_17,37471.0,274.97,108.5,18.13,1.58,1.05,76.66,Transmission,1.0,A-1,1.0,3.0,65.0,17.0,08/06/2024,14:29:20,"=HYPERLINK(""37471_Printed_T1_F3_R17_C65_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,11.0,A21,1.0,41.0,6.0,SH_240625_WA21_F03_C03_R04_S0021.d,,Reporter.intensity.15
620,24/3,"1G11,","20000,",3.0,24.0,3.0,3_3_24,36.0,231.32,101.72,20.89,1.4,1.03,76.45,Transmission,1.0,A-1,1.0,3.0,3.0,24.0,08/06/2024,16:32:48,"=HYPERLINK(""36_Printed_T1_F3_R24_C3_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-3.0,-3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.15
621,24/7,"1G12,","20000,",7.0,24.0,3.0,3_7_24,128.0,287.49,91.54,19.59,1.39,1.03,68.57,Transmission,1.0,A-1,1.0,3.0,7.0,24.0,08/06/2024,16:33:12,"=HYPERLINK(""128_Printed_T1_F3_R24_C7_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,1.0,-3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.16
622,24/11,"1G13,","20000,",11.0,24.0,3.0,3_11_24,183.0,324.43,90.74,20.09,1.47,1.04,80.68,Transmission,1.0,A-1,1.0,3.0,11.0,24.0,08/06/2024,16:33:28,"=HYPERLINK(""183_Printed_T1_F3_R24_C11_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,5.0,-3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.17
623,27/1,"1G14,","20000,",1.0,27.0,3.0,3_1_27,14.0,226.98,90.95,17.32,1.4,1.03,81.18,Transmission,1.0,A-1,1.0,3.0,1.0,27.0,08/06/2024,16:32:40,"=HYPERLINK(""14_Printed_T1_F3_R27_C1_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-5.0,0.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.18
624,27/5,"1G1,","20000,",5.0,27.0,3.0,3_5_27,92.0,171.01,80.38,20.26,1.19,1.01,71.86,Transmission,1.0,A-1,1.0,3.0,5.0,27.0,08/06/2024,16:33:02,"=HYPERLINK(""92_Printed_T1_F3_R27_C5_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-1.0,0.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.5
625,27/9,"1G2,","20000,",9.0,27.0,3.0,3_9_27,158.0,289.99,107.45,19.51,1.54,1.05,73.07,Transmission,1.0,A-1,1.0,3.0,9.0,27.0,08/06/2024,16:33:20,"=HYPERLINK(""158_Printed_T1_F3_R27_C9_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,3.0,0.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.6
626,27/13,"1G3,","20000,",13.0,27.0,3.0,3_13_27,203.0,195.48,59.56,20.27,1.5,1.04,75.53,Transmission,1.0,A-1,1.0,3.0,13.0,27.0,08/06/2024,16:33:36,"=HYPERLINK(""203_Printed_T1_F3_R27_C13_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,7.0,0.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.7
627,30/1,"1G4,","20000,",1.0,30.0,3.0,3_1_30,27.0,131.9,68.63,16.5,1.79,1.08,81.82,Transmission,1.0,A-1,1.0,3.0,1.0,30.0,08/06/2024,16:45:33,"=HYPERLINK(""27_Printed_T1_F3_R30_C1_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-5.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.8
628,30/1,"1G4,","20000,",1.0,30.0,3.0,3_1_30,25649.0,195.41,85.26,15.0,1.62,1.06,71.3,Transmission,1.0,A-1,1.0,3.0,1.0,30.0,08/06/2024,13:59:28,"=HYPERLINK(""25649_Printed_T1_F3_R30_C1_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,-5.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.8
629,30/5,"1G5,","20000,",5.0,30.0,3.0,3_5_30,247.0,262.65,89.75,21.05,1.37,1.02,65.99,Transmission,1.0,A-1,1.0,3.0,5.0,30.0,08/06/2024,16:46:11,"=HYPERLINK(""247_Printed_T1_F3_R30_C5_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-1.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.9
630,30/5,"1G5,","20000,",5.0,30.0,3.0,3_5_30,28564.0,265.74,92.03,20.56,1.38,1.03,78.89,Transmission,1.0,A-1,1.0,3.0,5.0,30.0,08/06/2024,14:05:54,"=HYPERLINK(""28564_Printed_T1_F3_R30_C5_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,-1.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.9
631,30/9,"1G6,","20000,",9.0,30.0,3.0,3_9_30,404.0,186.44,93.19,21.05,1.51,1.04,73.41,Transmission,1.0,A-1,1.0,3.0,9.0,30.0,08/06/2024,16:46:43,"=HYPERLINK(""404_Printed_T1_F3_R30_C9_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,3.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.10
632,30/9,"1G6,","20000,",9.0,30.0,3.0,3_9_30,32026.0,219.67,93.47,19.74,1.55,1.05,80.37,Transmission,1.0,A-1,1.0,3.0,9.0,30.0,08/06/2024,14:13:33,"=HYPERLINK(""32026_Printed_T1_F3_R30_C9_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,3.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.10
633,30/13,"1G7,","20000,",13.0,30.0,3.0,3_13_30,551.0,262.44,112.31,18.42,1.5,1.04,75.14,Transmission,1.0,A-1,1.0,3.0,13.0,30.0,08/06/2024,16:47:11,"=HYPERLINK(""551_Printed_T1_F3_R30_C13_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,7.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.11
634,30/13,"1G7,","20000,",13.0,30.0,3.0,3_13_30,33032.0,224.41,88.76,17.43,1.75,1.08,81.25,Transmission,1.0,A-1,1.0,3.0,13.0,30.0,08/06/2024,14:15:52,"=HYPERLINK(""33032_Printed_T1_F3_R30_C13_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,7.0,3.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.11
635,33/3,"1G8,","20000,",3.0,33.0,3.0,3_3_33,145.0,322.11,52.35,19.37,1.46,1.04,65.47,Transmission,1.0,A-1,1.0,3.0,3.0,33.0,08/06/2024,16:45:54,"=HYPERLINK(""145_Printed_T1_F3_R33_C3_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,-3.0,6.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.12
636,33/3,"1G8,","20000,",3.0,33.0,3.0,3_3_33,27802.0,276.78,91.24,16.79,1.93,1.11,75.09,Transmission,1.0,A-1,1.0,3.0,3.0,33.0,08/06/2024,14:04:11,"=HYPERLINK(""27802_Printed_T1_F3_R33_C3_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,-3.0,6.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.12
637,33/7,"1G9,","20000,",7.0,33.0,3.0,3_7_33,325.0,259.57,57.96,23.56,1.38,1.03,69.07,Transmission,1.0,A-1,1.0,3.0,7.0,33.0,08/06/2024,16:46:26,"=HYPERLINK(""325_Printed_T1_F3_R33_C7_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,6.0,27.0,A18,1.0,1.0,6.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.13
638,33/7,"1G9,","20000,",7.0,33.0,3.0,3_7_33,29671.0,183.88,103.63,18.51,1.54,1.05,78.81,Transmission,1.0,A-1,1.0,3.0,7.0,33.0,08/06/2024,14:08:22,"=HYPERLINK(""29671_Printed_T1_F3_R33_C7_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,6.0,27.0,A18,1.0,1.0,6.0,SH_240625_WA18_F03_C04_R03_S0018.d,,Reporter.intensity.13
639,24/21,"1G10,","20000,",21.0,24.0,3.0,3_21_24,250.0,217.44,103.2,21.94,1.36,1.02,77.0,Transmission,1.0,A-1,1.0,3.0,21.0,24.0,08/06/2024,16:33:53,"=HYPERLINK(""250_Printed_T1_F3_R24_C21_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,27.0,A22,1.0,-3.0,-3.0,SH_240625_WA22_F03_C03_R03_S0022.d,,Reporter.intensity.14
640,24/25,"1G11,","20000,",25.0,24.0,3.0,3_25_24,336.0,202.96,69.6,19.51,1.35,1.02,66.98,Transmission,1.0,A-1,1.0,3.0,25.0,24.0,08/06/2024,16:34:15,"=HYPERLINK(""336_Printed_T1_F3_R24_C25_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,27.0,A22,1.0,1.0,-3.0,SH_240625_WA22_F03_C03_R03_S0022.d,,Reporter.intensity.15
641,24/29,"1G12,","20000,",29.0,24.0,3.0,3_29_24,401.0,193.63,88.21,20.27,1.34,1.02,74.73,Transmission,1.0,A-1,1.0,3.0,29.0,24.0,08/06/2024,16:34:34,"=HYPERLINK(""401_Printed_T1_F3_R24_C29_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,27.0,A22,1.0,5.0,-3.0,SH_240625_WA22_F03_C03_R03_S0022.d,,Reporter.intensity.16
642,24/39,"1G9,","20000,",39.0,24.0,3.0,3_39_24,491.0,127.86,92.09,15.3,1.91,1.1,58.88,Transmission,1.0,A-1,1.0,3.0,39.0,24.0,08/06/2024,16:35:02,"=HYPERLINK(""491_Printed_T1_F3_R24_C39_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,27.0,A22,1.0,15.0,-3.0,SH_240625_WA22_F03_C03_R03_S0022.d,,Reporter.intensity.13
643,24/43,"1G10,","20000,",43.0,24.0,3.0,3_43_24,519.0,253.94,101.84,21.36,1.43,1.03,72.99,Transmission,1.0,A-1,1.0,3.0,43.0,24.0,08/06/2024,16:35:15,"=HYPERLINK(""519_Printed_T1_F3_R24_C43_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,27.0,A22,1.0,19.0,-3.0,SH_240625_WA22_F03_C03_R03_S0022.d,,Reporter.intensity.14
